source_type,platform,task_id,script_id,guardian_id,utm_content,metric,category,collection_status,source_url,primary_source,required_proof,zero_allowed,decision_gate,writeback_target,blocked_by
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,site_clicks,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,quiz_starts,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,quiz_completions,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,guardian_result_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,"Website event catalog: guardian_resume_primary, guardian_resume_profile, home_resume_guardian, guide_resume_guardian, guardian_map_card",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,resources_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,"Website event catalog: quiz_result_supply_route, home_resume_supply_route, guardian_hero_supply_route, supply_quick_route, supply_entry_routes, home_saved_pack_link, supply_pack_link",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,repair_plan_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,"Website event catalog: quiz_result_repair_plan, home_resume_repair_plan, repair_resume_plan, practice_card_repair_plan",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,luna_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,"Website event catalog: quiz_result_luna, home_resume_luna, guardian_resume_luna, luna_offer_resources, luna_use_case_action, home_saved_pack_luna, supply_pack_luna",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,keepsake_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,"Website event catalog: quiz_result_keepsake, home_resume_keepsake, keepsake_resume_story_open, practice_card_supply_route",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,free_keepsake_downloads,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,"Website event catalog: free_keepsake_download, collector_story_download, keepsake_resume_story_download, practice_card_print, home_saved_pack_free_keepsake, supply_pack_free_keepsake",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,supply_lead_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,luna_pack_clicks,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,affiliate_book_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,"Website event catalog: supply_route_affiliate_book, quiz_result_affiliate_book, repair_guardian_affiliate_book, repair_resume_affiliate_book",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,contact_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,views,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,likes,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,comments,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,shares,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,profile_clicks,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,site_clicks,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,quiz_starts,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,quiz_completions,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,guardian_result_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,"Website event catalog: guardian_resume_primary, guardian_resume_profile, home_resume_guardian, guide_resume_guardian, guardian_map_card",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,resources_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,"Website event catalog: quiz_result_supply_route, home_resume_supply_route, guardian_hero_supply_route, supply_quick_route, supply_entry_routes, home_saved_pack_link, supply_pack_link",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,repair_plan_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,"Website event catalog: quiz_result_repair_plan, home_resume_repair_plan, repair_resume_plan, practice_card_repair_plan",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,luna_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,"Website event catalog: quiz_result_luna, home_resume_luna, guardian_resume_luna, luna_offer_resources, luna_use_case_action, home_saved_pack_luna, supply_pack_luna",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,keepsake_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,"Website event catalog: quiz_result_keepsake, home_resume_keepsake, keepsake_resume_story_open, practice_card_supply_route",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,free_keepsake_downloads,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,"Website event catalog: free_keepsake_download, collector_story_download, keepsake_resume_story_download, practice_card_print, home_saved_pack_free_keepsake, supply_pack_free_keepsake",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,supply_lead_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,luna_pack_clicks,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,affiliate_book_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,"Website event catalog: supply_route_affiliate_book, quiz_result_affiliate_book, repair_guardian_affiliate_book, repair_resume_affiliate_book",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s05-noah-cancel,lt-s05-noah-cancel,noah,noah_cancel,contact_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_cancel,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,views,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,likes,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,comments,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,shares,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,profile_clicks,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,site_clicks,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,quiz_starts,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,quiz_completions,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,guardian_result_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,"Website event catalog: guardian_resume_primary, guardian_resume_profile, home_resume_guardian, guide_resume_guardian, guardian_map_card",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,resources_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,"Website event catalog: quiz_result_supply_route, home_resume_supply_route, guardian_hero_supply_route, supply_quick_route, supply_entry_routes, home_saved_pack_link, supply_pack_link",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,repair_plan_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,"Website event catalog: quiz_result_repair_plan, home_resume_repair_plan, repair_resume_plan, practice_card_repair_plan",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,luna_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,"Website event catalog: quiz_result_luna, home_resume_luna, guardian_resume_luna, luna_offer_resources, luna_use_case_action, home_saved_pack_luna, supply_pack_luna",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,keepsake_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,"Website event catalog: quiz_result_keepsake, home_resume_keepsake, keepsake_resume_story_open, practice_card_supply_route",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,free_keepsake_downloads,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,"Website event catalog: free_keepsake_download, collector_story_download, keepsake_resume_story_download, practice_card_print, home_saved_pack_free_keepsake, supply_pack_free_keepsake",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,supply_lead_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,luna_pack_clicks,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,affiliate_book_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,"Website event catalog: supply_route_affiliate_book, quiz_result_affiliate_book, repair_guardian_affiliate_book, repair_resume_affiliate_book",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s04-noah-phone,lt-s04-noah-phone,noah,noah_phone,contact_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_phone,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s06-noah-quiet-time,lt-s06-noah-quiet-time,noah,noah_quiet_time,views,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_quiet_time,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s06-noah-quiet-time,lt-s06-noah-quiet-time,noah,noah_quiet_time,likes,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_quiet_time,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s06-noah-quiet-time,lt-s06-noah-quiet-time,noah,noah_quiet_time,comments,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_quiet_time,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s06-noah-quiet-time,lt-s06-noah-quiet-time,noah,noah_quiet_time,shares,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=noah_quiet_time,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
